name,last_name,age
Dean,Shaw,44
Nina,Jenkins,53
Oscar,Dixon,60
Ethel,Underwood,37
Roy,McCoy,30
Leroy,Vasquez,32
Gertrude,Robbins,45
Antonio,Leonard,32
Kenneth,Perkins,35
Lee,Reese,29
Todd,Houston,33
Marguerite,Ramirez,25
Willie,Gutierrez,21
Chase,Yates,63
Teresa,Wheeler,55
Thomas,Lyons,65
Maria,Stephens,30
Rachel,Herrera,28
Leah,Blake,30
Beulah,Hodges,36
Lawrence,Harris,51
Lida,Newton,59
Johanna,Carroll,51
Sally,Lowe,29
Richard,Ellis,19
Jeff,Grant,44
Brian,Adkins,57
Thomas,Turner,21
Max,Lopez,46
Julia,Boone,37
Lloyd,Adams,51
Shawn,Jefferson,22
Joshua,Christensen,56
Jose,Hudson,35
Eddie,Roy,18
Viola,Rhodes,23
Leo,Watkins,54
Isaiah,Estrada,40
Mathilda,Ball,23
Carolyn,Diaz,55
George,Curtis,33
Isabel,Martinez,48
Jeffrey,Brewer,25
Don,Chandler,37
Grace,Bowers,25
Lucinda,Bryan,54
Eula,Horton,43
Josie,Wilkins,45
Glenn,Barnes,38
Cecelia,Newton,43
Gary,Salazar,39
Miguel,Lane,64
Alma,Caldwell,48
Luella,Fleming,30
Hannah,Haynes,23
Emilie,Barton,31
Randall,Gonzalez,64
Inez,Goodwin,24
Evan,Washington,22
Rosalie,Cain,54
Nina,Bowers,40
Ray,Pearson,61
Phillip,Beck,50
Hettie,Stone,58
Nannie,Boone,64
Mina,Kelly,54
Josie,Morrison,26
Adam,Mullins,41
Edgar,Estrada,32
Leroy,Garrett,35
Victor,Hardy,37
Jeremy,Garrett,45
Mollie,Harvey,43
Alejandro,Bowers,31
Danny,Butler,57
Alta,Ryan,27
Victoria,Brewer,36
Addie,Brady,46
Angel,Gregory,24
Winnie,Medina,42
Charlotte,Mathis,33
Don,Cummings,53
Connor,Arnold,54
Tyler,McCormick,43
Jean,Bowers,45
Pauline,Ramos,40
Timothy,Nichols,59
Jerome,McCormick,59
Nellie,Webster,34
Eugene,Hayes,62
Ricky,Fisher,29
Bill,Schultz,35
David,Castro,48
Charlie,Briggs,39
Jose,Ball,56
Jose,Jimenez,31
Jared,Rodriguez,21
Maud,Drake,45
Beulah,Sullivan,37
Carlos,Ballard,22
Alex,James,54
Robert,Baker,42
Hulda,Mendez,23
Oscar,Schmidt,40
Anthony,Daniel,40
Joseph,Peters,54
Jane,Henry,48
Abbie,Graves,48
Elmer,Reyes,29
Lula,Torres,36
Jeremiah,Rios,37
Randy,Weber,28
Justin,Cook,18
Mason,Kelly,47
Marguerite,Bates,60
Ora,Logan,53
Stanley,Reyes,22
Minnie,Roberts,31
Albert,Dennis,25
Minerva,Rodriguez,25
Marcus,Allison,64
Miguel,Vargas,34
Wayne,Jacobs,24
Mary,Hogan,22
Belle,Russell,33
Antonio,Harrison,60
Leonard,Gomez,60
Pauline,Garrett,54
Adrian,Chandler,18
Julian,Harmon,19
Agnes,Medina,30
Johanna,Caldwell,29
Bettie,King,29
Flora,Vaughn,41
Nellie,Howell,38
Nathaniel,Jacobs,42
Winnie,Tucker,26
Janie,Cohen,57
Michael,Richardson,58
Mable,Robinson,49
Duane,Patton,41
Nicholas,Palmer,51
Erik,Garrett,40
Landon,Andrews,28
Barbara,Myers,32
Jeffrey,Copeland,41
Isaac,Sutton,50
Jorge,Fox,36
Nell,James,27
Etta,Bowers,60
Hannah,Murphy,51
Christopher,Hogan,22
Lina,French,41
Lola,Norris,49
William,Parsons,37
Louisa,Nguyen,20
Kenneth,Jones,57
Emma,Chavez,34
Loretta,Carter,63
Bertha,Moody,62
Angel,Brewer,22
Lida,Carlson,51
Nannie,Lloyd,42
Olga,Drake,30
David,Hicks,45
Ann,White,36
Hester,Flowers,60
Clara,Smith,45
Lloyd,Jacobs,35
Lucy,Brown,53
Elizabeth,Gordon,41
Ernest,Powers,20
Adrian,Paul,58
Jeffrey,Sims,24
Eugenia,Marsh,53
Belle,Morris,65
Viola,Lawson,41
Nicholas,Morris,18
Maurice,Ellis,58
Anthony,Simmons,24
Laura,Zimmerman,58
Nannie,Figueroa,44
Elizabeth,Floyd,27
Frances,Green,20
Francisco,Washington,58
Landon,Hammond,52
Jeanette,Baker,19
Augusta,Anderson,41
Roy,Edwards,42
Jeffery,Brown,31
Chase,Singleton,61
Victor,Massey,34
Gertrude,Delgado,31
John,Hubbard,45
Lina,Torres,60
Harriet,Chapman,46
Christian,Powell,54
Etta,Nunez,36
Myrtle,Hale,44
Addie,Todd,45
Adam,Buchanan,30
Timothy,Gill,48
Jerome,Moore,26
Fannie,Young,30
Garrett,Warren,18
Amelia,Casey,30
Allie,Moran,59
Georgia,Barnes,46
Anne,Goodwin,27
Maurice,Douglas,39
Viola,Brewer,48
Ina,Freeman,50
Cory,Lawrence,55
Sylvia,Ball,27
Connor,Singleton,38
Calvin,Allison,52
Bradley,Holland,30
Anne,Barker,41
Paul,Soto,60
Jesus,Jacobs,61
Bess,Mendoza,37
Lena,Townsend,56
Effie,Rodgers,34
Matilda,Love,37
Lula,Park,34
Bessie,Hopkins,62
Loretta,Nash,48
Blanche,Tran,52
Terry,Snyder,28
Alexander,Chambers,59
Winifred,Mason,43
Scott,Turner,42
Francis,Hubbard,45
Tony,Woods,64
Brett,Ball,52
Myra,Soto,63
Stanley,Manning,24
Lida,Ryan,28
Wayne,Hunter,19
Sylvia,Hanson,32
Cordelia,Ingram,42
Sallie,Dean,65
Erik,McCoy,54
Robert,Marshall,39
Gary,Carlson,57
Ian,Coleman,41
Chester,Herrera,59
Joe,Banks,21
Roger,Fleming,23
Nell,Holland,26
Mason,Fleming,31
Travis,Campbell,32
Cecelia,Williams,58
Gabriel,Zimmerman,59
Eugene,McGuire,38
Vincent,Daniel,49
Edgar,Tucker,51
Garrett,McCarthy,51
Owen,Walker,41
Norman,Powers,55
Mamie,Christensen,36
Addie,Mason,43
Millie,Moore,23
Harry,Cole,58
Emily,Harvey,57
Pearl,Wells,62
Beatrice,Day,64
Jason,Manning,34
Violet,Mathis,34
Edward,Baldwin,23
Randall,Morgan,51
Julian,Kim,43
Loretta,Bailey,29
Betty,Parks,41
Matthew,Zimmerman,60
Alberta,Garza,26
Jose,Arnold,61
Gertrude,Webb,40
Martin,Murphy,37
Cordelia,Dunn,38
Leah,Rose,34
Leo,Drake,44
Allie,Cannon,21
Ryan,Lloyd,33
Nancy,Hardy,25
Irene,McBride,57
Effie,Poole,24
Jayden,Warner,46
Catherine,Moss,60
Leona,Collier,42
Lena,Sharp,57
Mary,Stevenson,36
James,Myers,58
Wayne,Simpson,30
Harry,Sanchez,39
Adam,Jackson,40
Christine,Peters,48
Jorge,Ward,40
Logan,Vaughn,49
Joshua,Manning,64
Cecelia,Wood,26
Agnes,Haynes,48
Isabella,Barber,58
Eugene,Johnston,58
Stanley,Stone,50
Matthew,Yates,36
Lelia,Harris,47
Isaac,Bowers,46
Fannie,Lane,65
Alvin,Mathis,28
David,McLaughlin,21
Billy,Lambert,63
Katharine,Chavez,55
Delia,Robertson,46
Bradley,Shaw,37
Henry,McGee,20
Alejandro,Lewis,57
Herbert,Hudson,54
Annie,Hardy,41
Dora,Clarke,33
Willie,Richards,34
Victoria,Morton,60
Nina,Adkins,32
Tillie,Santiago,56
Frances,Jensen,46
Mathilda,West,61
Danny,Lowe,26
Irene,Sanders,29
Lettie,Baldwin,39
Jerry,Patton,29
Connor,Stone,42
Antonio,Webster,59
Millie,Gross,44
Ann,Moore,49
Mollie,Gibson,20
Mollie,Anderson,35
Victoria,Evans,46
Bruce,Matthews,48
Abbie,Hodges,52
Brent,Cummings,30
Joe,Soto,38
Mike,Conner,53
Ernest,Rios,23
Ricky,Wolfe,35
Joe,Bowers,47
Mable,Walters,35
Isaac,Foster,40
Bessie,Clarke,65
Madge,Howard,36
Henry,Mendoza,23
Julian,Little,36
Elizabeth,Underwood,44
Lettie,Brady,28
Terry,Bridges,36
Loretta,Soto,36
Lester,Watkins,32
Dorothy,McCoy,18
Clara,Berry,53
Rachel,Joseph,35
Nell,Stephens,63
Marian,Bowen,18
Millie,Jennings,55
Teresa,Summers,40
Theodore,Mills,57
Ricardo,Allen,56
Ethel,Colon,49
Olga,Lambert,64
Jerry,Todd,34
Jane,Ramos,18
Kyle,Harris,27
Billy,Dixon,50
Walter,Torres,29
Sallie,Hammond,32
Eugenia,Quinn,51
Lillie,Klein,27
Leila,Love,32
Clyde,Mullins,61
Bernard,Maxwell,41
Ruby,Stevenson,24
Rodney,Edwards,35
Nathan,Massey,28
Angel,Erickson,58
Cora,Burton,52
Rosetta,Cain,33
Linnie,Mathis,48
Esther,Dawson,18
John,Watson,32
Hettie,Brewer,47
Maggie,Howell,49
John,Parker,51
Corey,Frazier,26
Eunice,Jenkins,56
Bernard,Perkins,22
Noah,Sanchez,23
Edgar,Phillips,35
Mabel,Lucas,23
Lloyd,Simmons,44
Nannie,Woods,51
Danny,Carpenter,18
Carlos,Hayes,58
Esther,Romero,64
Jane,Ramos,54
Gilbert,Holt,63
Allie,Carr,24
Chad,Myers,54
Lou,Lamb,42
Eugene,Wong,22
Lida,Johnson,25
Willie,Bishop,42
Bettie,Chandler,40
Douglas,Allison,52
Kenneth,Ford,44
Georgia,Holmes,63
Rena,Sharp,30
Peter,Pena,20
Keith,Guerrero,62
Derek,Moore,51
Alex,Snyder,32
Alta,Byrd,50
Robert,King,54
Olga,Johnson,39
Mina,Riley,25
Joseph,Martinez,62
Louis,Williams,36
Alvin,McDonald,44
Victor,Cooper,65
Viola,Beck,47
Brent,Stephens,42
Fred,Perry,55
Floyd,Conner,27
Ann,Todd,54
Gertrude,Ruiz,23
Tom,Cortez,19
Amanda,Ortiz,47
Lily,Herrera,33
Leo,Marsh,27
Norman,Reid,38
Virginia,Perkins,50
Norman,Stevenson,21
Ralph,Dennis,25
Elva,Lynch,47
May,Terry,38
Emilie,Griffin,42
Juan,Johnston,65
Marie,Ramirez,28
Ophelia,Kim,42
Tillie,Cruz,33
Tommy,Gibbs,53
Aaron,Sims,24
Augusta,Watkins,27
Cory,Franklin,19
Catherine,Bush,47
Lois,Horton,58
Harriett,Martinez,54
Dylan,Curtis,50
Birdie,Warren,24
Curtis,Bowman,31
Mike,Garza,57
Sue,Santos,37
Martin,Hill,35
Lettie,Bush,45
Stella,Hill,47
Virgie,Gross,45
Tyler,James,31
Jesse,Berry,31
Billy,Griffith,21
Shane,Berry,56
Cody,Peters,47
Bruce,Gilbert,46
Steve,Dean,21
Blake,Stevenson,44
Micheal,Beck,56
Chester,Stanley,43
Beulah,Ramos,43
Jessie,Goodman,53
Effie,Mendez,29
Rosalie,Ballard,55
Frederick,McGee,59
Isabelle,Vega,45
Lura,Lowe,38
Howard,Cole,40
Pauline,Cunningham,27
Francisco,Alvarez,19
Patrick,Underwood,52
Jayden,Collier,24
Jeremy,Saunders,34
Chase,Patrick,52
Frances,Bradley,20
Oscar,Allison,27
Glenn,Reese,39
Sarah,Olson,35
Lizzie,Logan,18
Albert,Duncan,62
Lizzie,Cunningham,44
Viola,Zimmerman,41
Christopher,Thomas,25
Edwin,Watson,25
Jay,Lane,49
Clarence,Brock,24
Leon,Snyder,23
Lenora,Page,35
Winifred,Brooks,26
Hilda,Wagner,22
Eliza,Torres,52
Dale,Daniels,48
Catherine,Poole,57
George,Oliver,61
Irene,Burns,61
Alma,Blake,41
Mattie,Rodriquez,48
Kevin,Norton,54
Lettie,Lloyd,20
Samuel,Lindsey,36
Hettie,Morris,19
Benjamin,Warner,61
Emily,Terry,35
Jackson,Moore,35
Leroy,Jennings,63
Phoebe,Logan,39
Gregory,Fitzgerald,34
Claudia,Norris,43
Ida,Owen,21
Stephen,Watkins,36
Edna,Floyd,42
John,Osborne,48
Rosie,Bush,56
Helen,Spencer,42
Floyd,Bowman,34
Dale,Holmes,38
Oscar,Schmidt,60
Eliza,Brooks,59
Vernon,Harris,60
Teresa,Bradley,20
Christine,Gutierrez,59
Carolyn,Barber,61
Myra,Richards,48
Zachary,Glover,19
Mittie,Dawson,36
Anne,Montgomery,65
Bertie,Walton,37
Timothy,Rivera,21
Mae,Chavez,43
Jay,Morris,50
Vincent,Coleman,29
Edgar,Poole,20
Dominic,Collins,65
Victoria,Harmon,46
Tyler,Thomas,21
Larry,Garcia,40
Mary,Powers,54
Olga,Davis,50
Rodney,Moss,20
Cory,Barnett,39
Gavin,Goodwin,64
Elnora,George,41
Essie,Walters,18
Lucile,Barrett,21
Della,Cannon,55
Isaac,Graves,22
Myrtle,McCarthy,21
Hilda,Farmer,30
Chester,Long,39
Kathryn,Mills,49
Chase,Kim,49
Lola,Smith,20
Gertrude,Fowler,41
Etta,Johnson,26
Nathan,Collins,30
Theodore,McCarthy,29
Lena,Bradley,45
Jared,Underwood,22
Mabelle,Weaver,50
Marie,Boyd,65
Darrell,Pittman,45
Phillip,Reese,34
Erik,Hart,61
Cynthia,Colon,33
Rhoda,Vargas,19
Joel,Barrett,26
Carolyn,Summers,51
Jerry,Hayes,45
Alta,Boone,32
Lela,Carroll,43
Eula,Bell,48
Jorge,Lindsey,44
Luella,Payne,29
Connor,Palmer,48
Erik,Schmidt,50
Polly,Morgan,51
Ora,Butler,64
Lulu,Rios,22
Noah,Robinson,31
Rodney,Ward,49
Rodney,Olson,53
Ellen,Franklin,20
Jerome,McKenzie,33
Dustin,Underwood,27
Ophelia,Moore,20
Martha,Hart,59
Nina,Jackson,21
Kyle,Thornton,27
Gussie,Wilson,57
Rena,Welch,63
Allen,Hale,24
Olive,Tran,40
Eula,Ortiz,58
Derrick,Garrett,41
Jack,Keller,39
Lucinda,Wells,64
Bertie,Ross,50
Steve,Walters,52
Raymond,Roberts,44
Steven,Alexander,40
Jessie,Cohen,43
Tommy,McGuire,55
Isabel,Schultz,50
Bryan,Sims,41
Edgar,Wallace,59
Alice,Vaughn,22
Timothy,Munoz,35
Gene,Dixon,56
Adelaide,Colon,65
Louis,Lyons,45
Sophia,Flowers,64
Louisa,Mullins,39
Marvin,Santos,29
Sue,Thomas,26
Millie,Tate,52
Travis,Dunn,52
Nannie,Cunningham,47
Travis,Bryant,48
Maurice,Zimmerman,50
Georgia,Ballard,21
Minnie,Hall,41
Angel,Burton,61
Emma,McGuire,19
Bradley,Thornton,49
Josie,Torres,42
Josephine,Quinn,34
Chris,Morales,38
Isabelle,Bass,25
Catherine,Padilla,23
Teresa,Estrada,29
Celia,Perez,52
Katharine,Hill,44
Blake,Cox,46
Blake,Ball,36
Don,Morris,25
Mamie,Lawson,34
Emilie,Harvey,42
Logan,Leonard,59
Nell,Carpenter,40
Herman,Padilla,23
Christina,Palmer,45
Jimmy,Jefferson,53
Ethan,Frank,31
Florence,Henry,43
Randy,Garza,19
Eugene,Floyd,25
Tillie,Carr,28
Janie,Nunez,37
Agnes,Fleming,64
Josephine,Wilkerson,53
Samuel,Perez,19
Christopher,Rose,55
Blake,Flores,52
Jeremy,Webster,40
Agnes,Cross,50
Daniel,Hayes,21
William,Bell,20
Nora,Weaver,18
Dean,Schwartz,52
Louis,Fields,32
Lillian,Schultz,28
Esther,Parker,44
Belle,Hale,39
Douglas,Henry,24
Maggie,Simmons,33
Pearl,Watts,18
Dennis,Walton,21
Mildred,Marsh,54
Katharine,Collins,63
Roger,Chandler,30
Lucile,Barker,39
Sue,Valdez,34
Scott,Hunter,30
Herman,Baker,38
Derrick,Armstrong,23
George,Rose,22
Andre,Osborne,34
Peter,Tyler,40
Jayden,French,56
Clayton,Marshall,43
Jean,Bowen,43
Hulda,Davidson,47
Rosalie,Rowe,27
Matthew,Ballard,34
Gary,Nunez,19
Cynthia,Stokes,52
Viola,Delgado,28
Rodney,Hall,60
Austin,Harrington,38
Lelia,Baldwin,65
Elva,Newton,35
Dylan,Garcia,52
Lettie,Austin,61
Brent,Lane,56
Florence,Foster,65
Lucile,Schmidt,60
Hilda,Poole,24
Marion,Allison,46
Steve,Ray,65
Dale,Garza,32
Theodore,Butler,49
Herbert,Ruiz,25
Jeff,Lee,55
Maude,Ramsey,38
Nannie,Terry,56
Jason,Lawson,47
Alta,Collier,62
Amy,Mathis,52
Vera,French,65
Alexander,Burke,19
Sadie,Summers,59
Belle,Diaz,42
Edwin,Cox,35
Marguerite,Bradley,65
Anne,Fernandez,47
Donald,Moore,59
Harriett,Nguyen,22
Lilly,Hogan,60
Victor,Todd,29
Bess,Barker,58
Theresa,Cohen,57
Ralph,Stone,40
Essie,Byrd,64
Samuel,Howell,27
Stanley,Gray,27
Emily,Clark,59
Don,Morales,55
Brian,Cain,56
Leroy,Kelly,64
Jim,Andrews,18
Franklin,Pierce,46
Josephine,Riley,62
Helena,Gilbert,22
Craig,Burns,22
Esther,Dawson,25
Nell,Cooper,42
Sadie,Holloway,50
Clyde,Washington,28
Mamie,Anderson,27
Linnie,Miles,27
Amanda,French,53
Ruby,Armstrong,54
Emilie,Figueroa,24
Travis,Robbins,47
Eula,Schwartz,48
Sara,Weber,31
Callie,Patton,43
Ola,Wade,40
Joel,Chavez,20
Lela,Roy,63
Carlos,Doyle,31
Leonard,Hardy,60
Leonard,Hamilton,53
Walter,Franklin,60
Steven,Arnold,45
Roy,Glover,35
Sue,Jensen,39
Elizabeth,Blake,42
Lucy,Farmer,35
Brian,Bennett,31
Sara,Barton,48
Isabella,Russell,27
Elva,Jordan,49
Clara,Tyler,47
Nell,Hamilton,30
Julian,Becker,53
Dominic,Norman,20
Jesse,Weber,26
Randall,Neal,59
Steven,Casey,59
Agnes,Peterson,42
Leah,Luna,58
Elva,Mack,26
Ethan,Pena,20
Dora,Ross,43
Jeremy,Barnes,28
Janie,Roy,55
Stephen,Lloyd,54
Brian,Schmidt,49
Mason,Graham,53
Philip,Gibbs,24
Rosalie,Griffin,48
Lulu,Jackson,26
Corey,Houston,36
Clyde,Reyes,49
Maurice,Flores,48
Isaac,Gordon,51
Mitchell,Little,35
May,Kim,61
Lloyd,Guzman,40
Birdie,Day,19
Ora,Obrien,60
Jeffrey,Conner,57
Lou,Byrd,35
Glenn,Lynch,46
Sophie,Shelton,63
Devin,Cannon,61
Dennis,Stokes,55
Katherine,Higgins,63
Chester,Glover,27
Aiden,Young,42
Manuel,Montgomery,41
Susie,Drake,29
Larry,Guzman,25
Eugenia,Waters,39
Louise,Delgado,36
Emilie,Allison,54
Julian,Mason,43
Rosa,Payne,23
Albert,Kim,55
Louise,Sherman,22
Kate,Blair,43
Rosetta,Hines,35
Esther,Lynch,36
Edith,Kelly,52
Leila,McGee,52
Mabel,Chapman,42
Bradley,Sanchez,29
Albert,Santiago,49
Lewis,Colon,20
Elnora,Greer,60
Harriet,Jacobs,49
Ruby,Webster,47
Bertie,Sandoval,56
Dylan,Buchanan,65
Nicholas,Hoffman,20
Marie,Woods,37
Mary,Alvarado,44
Maria,Poole,45
Hunter,Cooper,32
Violet,Townsend,63
Alberta,Barker,56
Tommy,Ingram,52
Dorothy,Rivera,18
Albert,Abbott,23
Nancy,Mullins,58
Carlos,Garner,43
Lydia,Patterson,53
Cory,Barnett,62
George,Wise,64
Albert,Moody,33
Beulah,Summers,28
Matthew,Terry,24
Rhoda,Brooks,44
Mason,Francis,58
Nancy,Bowman,30
Kyle,Martin,24
Katherine,Hampton,36
Alexander,Rice,63
Allen,Berry,28
Jeffery,Alexander,44
Cordelia,Green,20
Andre,Mack,20
Peter,Padilla,62
Ellen,Hernandez,43
Eddie,Rowe,23
Ricky,Murray,44
Andre,Copeland,43
Bettie,Harper,47
Estella,Gregory,25
Mason,Parks,58
Cornelia,Robinson,19
Jean,Webster,54
Charlie,Campbell,44
Beulah,Johnston,19
Samuel,Harris,59
Lily,Gutierrez,53
Ina,Grant,56
Shane,Curry,49
Josephine,Woods,18
Virgie,Frank,32
Caleb,Mack,47
Gilbert,Joseph,50
Luella,Bryant,61
Maggie,Wright,22
Aiden,Young,26
Roger,Pratt,18
Barbara,Ramos,49
Claudia,Murray,60
Philip,Hodges,53
Nellie,Walsh,27
Grace,Chavez,34
Warren,Mills,52
Dustin,Montgomery,48
Wesley,Fowler,48
Susan,Barber,31
Josie,McDaniel,48
Andre,Rice,24
Jennie,Obrien,31
Connor,Watkins,28
Elijah,Holt,26
Dustin,Williams,36
Rachel,Wagner,24
Belle,Lowe,52
Cory,Hanson,44
Evelyn,Owen,41
Leon,Castro,64
Hunter,Stanley,64
Esther,Warner,26
Ruby,McBride,19
Austin,Page,43
Louise,Porter,25
Sylvia,Watts,52
Shawn,James,60
Manuel,Jimenez,43
Christopher,Watson,46
Arthur,Gonzalez,19
Alex,Ferguson,56
Terry,Bates,65
Alice,Tran,23
Elijah,Wilkerson,61
Jennie,Hopkins,58
Timothy,Parsons,56
Leon,Vaughn,24
Alberta,Santiago,58
Mina,Lowe,26
Cole,Dixon,27
Leila,Rodriguez,41
Ian,Brooks,41
Martin,Hawkins,45
Arthur,Matthews,39
Eddie,Lane,59
Matthew,Gonzales,21
Juan,Buchanan,49
Alfred,Joseph,39
Austin,Maldonado,64
Rose,Santiago,24
Dylan,Griffin,53
Henrietta,Strickland,50
Kathryn,Owen,57
Rosa,Moss,58
Jerome,Little,48
Alvin,Snyder,58
Edwin,Perez,59
Hattie,West,62
Bessie,Pearson,57
Marie,Bell,40
Dorothy,Hanson,26
Caroline,Long,26
Russell,Garza,61
Tony,Swanson,45
Leah,Huff,31
Jean,Benson,24
Minerva,Warner,29
Elijah,Walton,53
Isaac,Simpson,20
David,Steele,52
Ina,Harmon,44
Emma,Palmer,54
Owen,Marshall,65
Christine,Sandoval,21
Luke,Kelly,29
Cecelia,Powell,37
Todd,Moody,57
Eva,Long,28
Michael,Page,24
Antonio,Weber,34
Harvey,Griffin,37
Alexander,Paul,63
Rose,Schneider,33
Tony,Lee,19
Ralph,McGee,36
Lillie,McCormick,31
Nannie,Bradley,31
Kate,Townsend,32
Clifford,Hopkins,61
Minnie,Grant,49
Bernard,Rodgers,52
Douglas,Wood,58
Lilly,Hale,33
Juan,Watts,54
Rodney,Montgomery,38
Ruby,Foster,55
Walter,Young,32
Mae,Copeland,58
Alma,Manning,23
Luella,Holmes,39
Mattie,Estrada,64
Loretta,Mann,22
Helen,George,26
Andre,Nunez,18
Sue,Carson,26
Blake,Reyes,27
Ethan,Morton,45
Wesley,Richardson,32
Francisco,Rhodes,34
Blake,Summers,62
Johnny,Bowen,37
Virginia,Wagner,59
Francis,Rodriquez,52
Herbert,Boone,30
Gerald,Obrien,25
Lucy,Wright,37
Annie,Collier,19
Max,Norris,25
Jerome,McDonald,57
Stella,Reese,41
Alex,Kim,21
Wesley,Hudson,24
Norman,Shaw,35
Roger,Buchanan,52
Millie,Watts,32
Craig,Snyder,46
Jackson,Jones,28
Lily,Bradley,30
Madge,Nguyen,43
Jackson,Williams,64
Belle,King,62
Ann,Gilbert,49
Mathilda,Manning,25
Billy,Dixon,49
Fred,Baker,54
Polly,Horton,24
Marie,Castillo,41
Marguerite,Johnston,41
Mamie,Perez,57
Carolyn,Holt,50
Nina,Banks,25
Lela,Knight,41
Danny,Washington,23
Lena,Parks,63
Leah,Rhodes,26
Jorge,Myers,53
Katharine,Manning,38
Ann,Johnson,47
Gary,Shaw,60
Rosie,Cox,39
Adrian,Banks,31
Melvin,Bailey,32
Rena,Baldwin,62
Julia,Ross,64
Dean,Hall,26
Verna,Burgess,37
Flora,Goodman,63
Garrett,Vaughn,29
Gussie,Gibbs,40
Isabelle,Clark,25
Marcus,Barker,61
Celia,McKenzie,21
Steve,Grant,52
Bobby,Nunez,34
Annie,Morgan,33
Mina,Ramos,24
Matilda,Frazier,55
Lillie,Allen,32
Laura,Pearson,49
Helena,Carlson,35
Gilbert,Graves,33
Clifford,Murphy,59
Pearl,Newton,24
Ella,Ryan,33
Bettie,Cole,31
Verna,Roberson,62
Ian,Murray,42
Hulda,Romero,58
Francisco,Turner,60
Jeremy,Dixon,54
Richard,Burns,45
Duane,McGee,44
Mable,Coleman,64
Stanley,Turner,43
Rachel,Herrera,58
Nicholas,Baker,18
Catherine,Lane,49
Georgia,Rodriquez,62
Ian,Cunningham,42
Daniel,Vega,26
Adrian,Chambers,22
Ricky,Hicks,36
Gordon,Walters,42
Lela,Mendez,18
William,Hogan,38
Leona,Craig,55
Roger,Peterson,65
Marc,Curtis,26
Alfred,Wallace,54
Stephen,Mathis,55
Louis,Phillips,55
Lillian,Ryan,45
Catherine,Caldwell,62
Virgie,Phillips,25
Jayden,Steele,57
Lilly,Fuller,46
Rena,Matthews,18
Justin,Hansen,31
Francis,Bailey,43
Andre,Maxwell,39
Leroy,Walton,35
Albert,McCarthy,56
Della,Bennett,45
Lucas,Patrick,28
Duane,Kelley,54
Warren,Andrews,46
Louis,Sherman,52
Danny,Singleton,59
Mathilda,Morris,61
Cecilia,Hammond,53
Keith,Gutierrez,58
Sylvia,Morton,32
Charlie,Boone,56
Lettie,Hanson,45
Inez,Wright,36
Jayden,Mathis,48
Sallie,Schwartz,38
Adelaide,Boone,42
Kenneth,Jimenez,61
Louisa,Burgess,42
Eric,Osborne,26
Augusta,Colon,32
Billy,Jefferson,22
Ian,Reese,22
Etta,Lynch,48
Mamie,Bass,28
Sara,Hudson,47
Tom,Klein,44
Margaret,Carpenter,19
Miguel,Gross,46
Lola,Chambers,52
Connor,Stevenson,23
Lucy,Graham,54
Ora,Hayes,40
Victoria,Gross,40
Phillip,Jordan,36
Barbara,Reynolds,45
Chase,Santos,44
Marian,Thomas,59
Blanche,Butler,54
Leonard,Robertson,61
Sophia,Bennett,42
Pauline,Wise,35
Nellie,Stevens,56
Oscar,Sharp,32
Willie,Alexander,53
Hettie,Walker,23
Claudia,Alvarado,35
Oscar,Yates,40
Ethan,Ryan,59
Lillian,Rodgers,43
Frances,Waters,27
Myra,Garner,38
Mable,Leonard,50
Eula,Copeland,53
Fanny,Boone,36
Eric,Price,53
Alex,Ruiz,18
Alma,Rose,18
Anne,Bush,61
Mario,Buchanan,42
Edward,Beck,55
Lillie,Kelley,26
Bessie,Mitchell,60
Jerry,Briggs,58
Grace,Simpson,19
Bess,Brooks,29
Ryan,Spencer,19
Matthew,Stevenson,51
Scott,Waters,44
Edward,Welch,41
Mark,Cole,37
Millie,Waters,58
Sue,Harmon,56
Herman,Brock,64
Carolyn,Logan,32
Mike,Hopkins,40
Eugenia,Luna,19
Carlos,Paul,29
James,Butler,38
Linnie,Rowe,29
Lottie,Bowman,58
Cynthia,Martin,20
Emilie,Potter,55
Inez,McGee,43
Mabelle,Shelton,55
Helen,Santiago,65
Harvey,Williams,56
Jay,Crawford,41
Tony,Guerrero,61
Loretta,Jensen,58
Juan,Fletcher,27
Lula,Strickland,45
Peter,Wade,42
Della,Williams,19
Willie,Quinn,27
Nancy,Graves,26
Beatrice,Chandler,37
Jason,Hill,35
Jane,Fowler,55
Earl,Briggs,58
Lloyd,Edwards,49
Willie,Perry,43
Scott,Baldwin,44
Dylan,Rowe,27
Joseph,Powell,28
Erik,Bradley,32
Jean,Klein,49
Jim,Barrett,27
Randall,Ramirez,65
Julia,Moody,61
Charles,Lowe,60
Tony,Robertson,51
Jesse,Newman,44
Randy,Cobb,54
Ernest,Hanson,47
Blanche,Munoz,41
Cecilia,Arnold,64
Andre,Thomas,58
Nettie,Wade,45
Herman,Walker,61
Mae,Rogers,59
Adam,Phillips,49
Jeanette,Dunn,32
Maria,Lloyd,34
Katherine,Snyder,58
Johnny,Schwartz,37
Vera,Curtis,57
Luke,Grant,19
Theodore,Foster,51
Teresa,Patton,36
Delia,Saunders,20
Myra,Hughes,45
Lelia,Richardson,29
Adam,Armstrong,34
Elmer,Underwood,53
Addie,Becker,19
Andre,Simmons,26
Glen,Owen,39
Jacob,Swanson,62
Ada,Stevenson,36
Estelle,Campbell,21
Gabriel,Stokes,25
